,0,1,2,3,4,5,6,7,8,9
155,UNS:0.041505,UNS:0.039528,UNS:0.039855,UNS:0.03954,UNS:0.051383,-1.0,UNS:0.03867,UNS:0.040003,UNS:0.038769,UNS:0.040298
156,UNS:0.040905,UNS:0.043833,UNS:0.040353,UNS:0.039619,UNS:0.047147,UNS:0.0399,-1.0,UNS:0.038829,UNS:0.038912,UNS:0.039915
157,-1.0,UNS:0.042263,UNS:0.183774,UNS:0.07958,UNS:0.044529,UNS:0.039646,UNS:0.039733,UNS:0.044443,UNS:0.04278,UNS:0.038367
158,UNS:0.045678,UNS:0.040188,SAT:0.605355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
159,UNS:0.043004,UNS:0.039364,UNS:0.041997,UNS:0.040453,-1.0,UNS:0.124173,UNS:0.040018,UNS:0.039371,UNS:0.039805,SAT:0.643936
160,UNS:0.039619,UNS:0.044293,UNS:0.038959,UNS:0.03973,-1.0,UNS:0.039493,UNS:0.039002,UNS:0.039044,UNS:0.039438,UNS:0.039783
161,UNS:0.043204,UNS:0.070204,UNS:0.039844,UNS:0.039125,UNS:0.039418,UNS:0.043298,-1.0,UNS:0.039568,UNS:0.040831,UNS:0.040588
162,UNS:0.092887,UNS:0.038837,UNS:0.04129,UNS:0.038865,UNS:0.038856,-1.0,UNS:0.068568,UNS:0.041027,UNS:0.039344,UNS:0.03936
163,UNS:0.038903,UNS:0.039078,UNS:0.058806,UNS:0.038708,-1.0,UNS:0.068875,UNS:0.038993,UNS:0.047103,UNS:0.038964,UNS:0.039134
164,UNS:0.039424,UNS:0.040139,UNS:0.038364,UNS:0.039483,UNS:0.039171,UNS:0.045707,-1.0,UNS:0.039974,UNS:0.038653,UNS:0.038812
165,UNS:0.039354,UNS:0.039017,UNS:0.038911,UNS:0.040452,UNS:0.040862,-1.0,UNS:0.038648,UNS:0.03834,UNS:0.038723,UNS:0.040623
166,UNS:0.041611,UNS:0.043173,UNS:0.048987,UNS:0.039411,-1.0,UNS:0.038509,UNS:0.040388,UNS:0.043373,UNS:0.03958,UNS:0.132191
167,UNS:0.038747,UNS:0.612674,UNS:0.070261,SAT:1.703293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
168,UNS:0.040876,-1.0,UNS:0.109652,UNS:0.038208,UNS:0.039724,UNS:0.038905,UNS:0.039145,UNS:0.039148,UNS:0.039575,UNS:0.039854
169,UNS:0.039721,UNS:0.042414,UNS:0.038569,UNS:0.039225,-1.0,UNS:0.038498,UNS:0.03864,UNS:0.039609,UNS:0.125563,UNS:0.04089
170,UNS:0.040419,UNS:0.03877,UNS:0.039434,UNS:0.038806,-1.0,UNS:0.038818,UNS:0.0979,UNS:0.039892,UNS:0.040725,UNS:0.039325
171,UNS:0.050129,UNS:0.038208,SAT:0.805297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
172,UNS:0.041192,UNS:0.037992,-1.0,UNS:0.106347,UNS:0.038663,UNS:0.043876,UNS:0.03938,UNS:0.039897,UNS:0.041427,UNS:0.038481
173,UNS:0.040414,UNS:0.078574,UNS:0.038285,-1.0,UNS:0.039055,UNS:0.041441,UNS:0.044261,UNS:0.038676,UNS:0.042975,UNS:0.038704
174,UNS:0.111076,UNS:0.044754,-1.0,UNS:0.046806,UNS:0.039833,UNS:0.038949,UNS:0.038411,UNS:0.03873,UNS:0.044222,UNS:0.038502
175,UNS:0.038989,UNS:0.038816,UNS:0.038643,UNS:0.043299,UNS:0.042659,UNS:0.040707,UNS:0.03891,-1.0,UNS:0.03986,UNS:0.038785
176,UNS:0.040371,-1.0,UNS:0.043419,UNS:0.040306,UNS:0.040966,UNS:0.038698,UNS:0.040026,UNS:0.039022,UNS:0.038491,UNS:0.039309
177,UNS:0.03849,UNS:0.038341,UNS:0.039933,UNS:0.038962,UNS:0.038687,UNS:0.039113,UNS:0.038761,UNS:0.109122,-1.0,UNS:0.04125
178,UNS:0.051062,-1.0,UNS:0.039772,UNS:0.038881,UNS:0.051288,UNS:0.040727,UNS:0.039754,UNS:0.038749,UNS:0.038743,UNS:0.085924
179,UNS:0.043637,UNS:0.041015,UNS:0.040044,UNS:0.049755,UNS:0.040066,UNS:0.040912,UNS:0.042871,UNS:0.043561,-1.0,UNS:0.044099
180,UNS:0.045422,-1.0,UNS:0.040203,UNS:0.041617,UNS:0.042502,UNS:0.109826,UNS:0.045482,UNS:0.040199,UNS:0.042613,UNS:0.03953
181,UNS:0.040781,UNS:0.039592,UNS:0.040408,UNS:0.045298,UNS:0.046931,UNS:0.041954,UNS:0.043654,UNS:0.038548,-1.0,UNS:0.039415
182,UNS:0.040363,UNS:0.044189,UNS:0.040576,UNS:0.041308,UNS:0.039288,-1.0,UNS:0.039408,UNS:0.041657,UNS:0.038411,UNS:0.045468
183,-1.0,UNS:0.044004,UNS:0.078532,UNS:0.041667,UNS:0.041017,UNS:0.040912,UNS:0.039098,UNS:0.04121,UNS:0.041229,UNS:0.046102
184,UNS:0.039727,UNS:0.046711,UNS:0.179051,UNS:0.126263,UNS:0.073666,UNS:0.040949,UNS:0.039305,UNS:0.039943,-1.0,UNS:0.05075
185,UNS:0.04985,UNS:0.044156,UNS:0.044774,UNS:0.060071,UNS:0.042799,UNS:0.042511,UNS:0.042269,UNS:0.039748,UNS:0.04573,-1.0
186,UNS:0.045339,UNS:0.053174,-1.0,UNS:0.188931,UNS:0.041153,UNS:0.038875,UNS:0.040877,UNS:0.03931,UNS:0.055511,UNS:0.04042
187,UNS:0.043692,UNS:0.038902,UNS:0.068279,UNS:0.039662,UNS:0.040305,-1.0,UNS:0.044345,UNS:0.042071,UNS:0.039855,UNS:0.048066
188,-1.0,UNS:0.038664,UNS:0.040883,UNS:0.045691,UNS:0.041267,UNS:0.04163,UNS:0.042779,UNS:0.043098,UNS:0.041122,UNS:0.133738
189,UNS:0.041439,-1.0,UNS:0.041517,UNS:0.041542,UNS:0.070731,UNS:0.044618,UNS:0.042525,UNS:0.046248,UNS:0.039236,UNS:0.039323
190,UNS:0.039234,-1.0,UNS:0.048826,UNS:0.0403,UNS:0.042953,UNS:0.040036,UNS:0.040502,UNS:0.041482,UNS:0.046282,UNS:0.040931
191,UNS:0.039502,-1.0,UNS:0.039377,UNS:0.044838,UNS:0.041365,UNS:0.039791,UNS:0.043101,UNS:0.047562,UNS:0.040624,UNS:0.040374
192,-1.0,UNS:0.04342,UNS:0.08447,UNS:0.039694,UNS:0.059491,UNS:0.038784,UNS:0.043273,UNS:0.061847,UNS:0.187026,UNS:0.039738
193,UNS:0.045651,UNS:0.039215,UNS:0.087438,UNS:0.040139,UNS:0.102777,UNS:0.039239,UNS:0.045261,UNS:0.039081,UNS:0.038725,-1.0
194,-1.0,UNS:0.039419,UNS:0.039152,UNS:0.041323,UNS:0.039626,UNS:0.044693,UNS:0.045616,UNS:0.041156,UNS:0.043539,UNS:0.065265
195,UNS:0.040963,SAT:0.705399,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
196,UNS:0.041215,-1.0,UNS:0.044268,UNS:0.042168,UNS:0.039145,UNS:0.041651,UNS:0.039556,UNS:0.039471,UNS:0.03894,UNS:0.042214
197,UNS:0.039216,UNS:0.084305,UNS:0.04318,UNS:0.041194,UNS:0.043302,UNS:0.098761,-1.0,UNS:0.039167,UNS:0.039767,UNS:0.039092
198,UNS:0.039763,UNS:0.045664,UNS:0.039706,UNS:0.072357,-1.0,UNS:0.043167,UNS:0.039513,UNS:0.169635,UNS:0.039112,UNS:0.068578
199,UNS:0.040652,UNS:0.039903,-1.0,UNS:0.039451,UNS:0.04573,UNS:0.04083,UNS:0.041674,UNS:0.038722,UNS:0.048681,UNS:0.051427

safe: [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 63, 64, 67, 68, 69, 70, 71, 74, 75, 76, 78, 79, 80, 81, 82, 83, 85, 86, 88, 89, 90, 91, 93, 94, 96, 98, 99, 100, 101, 102, 103, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 116, 117, 118, 120, 121, 122, 123, 125, 126, 127, 128, 129, 130, 131, 132, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 150, 152, 153, 154, 155, 156, 157, 160, 161, 162, 163, 164, 165, 166, 168, 169, 170, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 196, 197, 198, 199]
unsafe: [8, 30, 35, 62, 65, 66, 72, 73, 77, 84, 87, 92, 95, 97, 104, 115, 119, 124, 133, 149, 151, 158, 159, 167, 171, 195]
unkown: []
